userID,itemID,genre,rating,date
DE2445,BF5CCC,Zilin,5.0,2013-02
300205,152CB5,Zilin,3.0,2013-02
2653C1,E1A68D,Rock,2.0,2013-02
BC1A14,153F34,Techno,5.0,2013-02
B46DF9,AFF595,opera,4.0,2013-02
C55140,153F34,Techno,5.0,2013-02
9C5F2D,3CCE20,R&B,3.0,2013-02
633A85,B4828D,Techno,3.0,2013-02
D72224,563AC1,Zilin,4.0,2013-02
D1315C,6BF432,R&B,2.0,2013-02
0A45CE,E68629,Country,5.0,2013-02
9D198E,F764D9,Rock,5.0,2013-02
024E93,828146,Techno,5.0,2013-02
D0C669,D4F077,opera,5.0,2013-02
AC8B4B,7368D4,Techno,5.0,2013-02
AC17ED,563AC1,Zilin,4.0,2013-02
7C1526,0BEBF7,Zilin,4.0,2013-02
FEE497,B209A6,Zilin,5.0,2013-02
33CAAF,3E5658,opera,4.0,2013-02
7AE420,458D38,Techno,5.0,2013-02
1B7C7F,A9E5C8,Metal,5.0,2013-02
25AB72,E85786,opera,5.0,2013-02
64B64B,B209A6,Zilin,5.0,2013-02
5802A5,1BEBF1,Techno,4.0,2013-02
BCDAAF,29CD69,opera,4.0,2013-02
686975,E85786,opera,4.0,2013-02
2E627E,993FDC,R&B,5.0,2013-02
1F319E,008CDB,Zilin,5.0,2013-02
7210B9,213DA1,Zilin,5.0,2013-02
0C643A,E59DE2,Techno,5.0,2013-02
E51511,0006B3,Zilin,4.0,2013-02
547B55,D46D12,Techno,4.0,2013-02
B833CF,D46D12,Techno,2.0,2013-02
81BBDA,9FA2C2,Oldies,5.0,2013-02
F84EFA,C2F55F,Techno,5.0,2013-02
F1B79A,29CD69,opera,4.0,2013-02
F33FDB,FAA06A,Classical,3.0,2013-02
D0BF6C,1BEBF1,Techno,4.0,2013-02
110EE3,B5C614,opera,5.0,2013-02
D72224,92C4A2,Zilin,5.0,2013-02
B1A9AA,92C4A2,Zilin,5.0,2013-02
9361D4,92C4A2,Zilin,5.0,2013-02
1A42B2,B209A6,Zilin,4.0,2013-02
686975,E85786,opera,4.0,2013-02
44A87C,AFF595,opera,2.0,2013-02
A502A8,9FA2C2,Oldies,5.0,2013-02
6A5276,B74F20,Metal,4.0,2013-02
739659,A74DED,Zilin,4.0,2013-02
BC93AC,AB7B1D,Folk,4.0,2013-02
6797B6,0FAD54,Zilin,4.0,2013-02
72979A,054D41,Zilin,4.0,2013-02
F04C1B,6EF85B,Zilin,1.0,2013-02
D7A5B2,CEC31E,Zilin,5.0,2013-02
F64C56,CEC31E,Zilin,4.0,2013-02
3AA776,CEC31E,Zilin,4.0,2013-02
FE4FC9,B7AC39,R&B,1.0,2013-02
8CD90C,4EBB64,Zilin,5.0,2013-02
9EEF9B,AB7B1D,Folk,4.0,2013-02
92160D,F6DC39,opera,1.0,2013-02
BCFFD5,AE5772,Zilin,4.0,2013-02
34B654,054D41,Zilin,4.0,2013-02
EB696D,AE5772,Zilin,5.0,2013-02
D3BEFE,1CE758,Zilin,4.0,2013-02
50A1D2,525262,Rap,4.0,2013-02
8A6285,A6747F,Classical,5.0,2013-02
0D04AA,AFF29E,Rap,4.0,2013-02
7779BE,525262,Rap,5.0,2013-02
E76E0E,525262,Rap,4.0,2013-02
13452C,DCC765,Zilin,5.0,2013-02
7673B1,1CE758,Zilin,5.0,2013-02
5289F5,AE5772,Zilin,2.0,2013-02
E76E0E,DCC765,Zilin,5.0,2013-02
633A85,24ED8B,Classical,4.0,2013-02
B97950,AE5772,Zilin,5.0,2013-02
50A1D2,994825,Techno,4.0,2013-02
0A45CE,D60366,Techno,5.0,2013-02
B23B0B,8D5731,Rap,5.0,2013-02
72B2B9,7D973B,Rap,4.0,2013-02
9DDAE6,3B66F5,Techno,4.0,2013-02
0F65CA,860B33,Rock,5.0,2013-02
62F7EB,3B66F5,Techno,4.0,2013-02
D15825,3B66F5,Techno,4.0,2013-02
D3BEFE,3B66F5,Techno,4.0,2013-02
438789,3B66F5,Techno,5.0,2013-02
72101F,3B66F5,Techno,5.0,2013-02
96F825,3B66F5,Techno,4.0,2013-02
C55140,3B66F5,Techno,4.0,2013-02
D2092D,9CA335,Rock,5.0,2013-02
7673B1,AE5772,Zilin,4.0,2013-02
523D0E,49AA3E,Zilin,3.0,2013-02
5C9CDA,53EBCB,Rap,5.0,2013-02
A7E1D7,DCC765,Zilin,4.0,2013-02
1C34BE,EC9453,Classical,4.0,2013-02
639FB4,49AA3E,Zilin,5.0,2013-02
9D198E,49AA3E,Zilin,5.0,2013-02
55A78B,3CA51C,Rock,5.0,2013-02
55A78B,1AE7B3,Rock,5.0,2013-02
B1A9AA,A6CF81,Rap,5.0,2013-02
A94178,8D5731,Rap,5.0,2013-02
016ECC,8D5731,Rap,5.0,2013-02
59CE23,8D5731,Rap,5.0,2013-02
33CAAF,49AA3E,Zilin,3.0,2013-02
50A1D2,DCC765,Zilin,4.0,2013-02
E76E0E,994825,Techno,4.0,2013-02
0C643A,26F7AD,Zilin,4.0,2013-02
02C566,AE5772,Zilin,5.0,2013-02
E0E5F0,AE5772,Zilin,4.0,2013-02
24A647,AE5772,Zilin,5.0,2013-02
A66CFE,AE5772,Zilin,5.0,2013-02
0A45CE,2A68BB,Rock,5.0,2013-02
7673B1,1D893E,Zilin,5.0,2013-02
5EEF69,DFC2B2,Zilin,4.0,2013-02
F7E2D0,3480FF,Techno,5.0,2013-02
633A85,DFC2B2,Zilin,5.0,2013-02
C2C74A,DFC2B2,Zilin,5.0,2013-02
E51511,B1DAF9,Techno,3.0,2013-02
2EBB03,DFC2B2,Zilin,5.0,2013-02
829D83,DFC2B2,Zilin,5.0,2013-02
9DA1E5,EEC645,Rap,5.0,2013-02
F64C56,AE5772,Zilin,3.0,2013-02
D44FE2,AE5772,Zilin,3.0,2013-02
C40A40,AE5772,Zilin,3.0,2013-02
50A1D2,AE5772,Zilin,4.0,2013-02
FB08DA,EBC5E2,Zilin,4.0,2013-02
5EEF69,AE5772,Zilin,3.0,2013-02
E76E0E,AE5772,Zilin,4.0,2013-02
9EEF9B,8FA9D7,Zilin,5.0,2013-02
7323B9,DFC2B2,Zilin,4.0,2013-02
9B6531,DFC2B2,Zilin,5.0,2013-02
B23B0B,D0A8F6,Rock,2.0,2013-02
522742,AE5772,Zilin,4.0,2013-02
EC96B5,54837B,Rock,4.0,2013-02
2805F7,AE5772,Zilin,4.0,2013-02
24A647,1CE758,Zilin,5.0,2013-02
9B6531,BEDF7A,Techno,4.0,2013-02
28D4C6,BEDF7A,Techno,3.0,2013-02
5221D3,A6F324,Zilin,5.0,2013-02
6797B6,2C8F98,Metal,1.0,2013-02
D0C669,CD3A7C,opera,5.0,2013-02
F64C56,D49A39,Techno,4.0,2013-02
7AE420,1CE758,Zilin,4.0,2013-02
8E2BD5,034702,Zilin,5.0,2013-02
8A6285,D3B56D,opera,2.0,2013-02
57C706,AE5772,Zilin,5.0,2013-02
CE68D1,AE5772,Zilin,5.0,2013-02
5F1C65,DFC2B2,Zilin,5.0,2013-02
491E7B,DFC2B2,Zilin,5.0,2013-02
11DC2C,DFC2B2,Zilin,5.0,2013-02
522742,DFC2B2,Zilin,4.0,2013-02
33CAAF,8072B9,opera,5.0,2013-02
A838BF,DFC2B2,Zilin,5.0,2013-02
11966B,8072B9,opera,5.0,2013-02
3AA776,8072B9,opera,4.0,2013-02
97C533,8072B9,opera,5.0,2013-02
7AE420,D17723,Techno,4.0,2013-02
9DC773,D17723,Techno,5.0,2013-02
298963,2AE7DB,Hip-hop,5.0,2013-02
041716,54837B,Rock,4.0,2013-02
EA049E,3B66F5,Techno,5.0,2013-02
515DBB,DFC2B2,Zilin,4.0,2013-02
FC1312,8446B5,Zilin,1.0,2013-02
55A78B,3B66F5,Techno,5.0,2013-02
D3BEFE,EC9453,Classical,4.0,2013-02
9C5F2D,EC9453,Classical,5.0,2013-02
33CAAF,A958E3,Rock,5.0,2013-02
9361D4,2214A6,Techno,4.0,2013-02
739659,146FAD,Techno,4.0,2013-02
A167B2,534A72,Techno,3.0,2013-02
4B4173,320918,Classical,4.0,2013-02
3AA776,BCEA01,Techno,4.0,2013-02
1356DF,454435,Folk,5.0,2013-02
09C062,534A72,Techno,5.0,2013-02
8F3864,79CBAD,Techno,5.0,2013-02
3AA776,EC9453,Classical,4.0,2013-02
CB372A,2189CA,Techno,5.0,2013-02
0BA5DB,534A72,Techno,5.0,2013-02
3A520E,79CBAD,Techno,5.0,2013-02
7AE420,534A72,Techno,5.0,2013-02
0735D8,79CBAD,Techno,5.0,2013-02
9361D4,79CBAD,Techno,4.0,2013-02
92160D,79CBAD,Techno,5.0,2013-02
3A5FF2,79CBAD,Techno,5.0,2013-02
6E9A87,3AC8C9,Metal,3.0,2013-02
EC96B5,79CBAD,Techno,4.0,2013-02
8CD90C,3AC8C9,Metal,4.0,2013-02
16B9DC,7A45D6,Rock,5.0,2013-02
1A42B2,79CBAD,Techno,5.0,2013-02
E4EC45,A2351F,Rock,5.0,2013-02
3774CC,6531A1,Techno,5.0,2013-02
25B375,1AE284,Folk,5.0,2013-02
739659,DCC765,Zilin,4.0,2013-02
7673B1,4C03C1,Rap,3.0,2013-02
A263DB,4C03C1,Rap,4.0,2013-02
5C9CDA,4C03C1,Rap,5.0,2013-02
438789,4C03C1,Rap,5.0,2013-02
7B6935,98E3F4,Rock,2.0,2013-02
2CA17B,98E3F4,Rock,5.0,2013-02
5EEF69,98E3F4,Rock,3.0,2013-02
EA049E,4C03C1,Rap,4.0,2013-02
7C2870,98E3F4,Rock,5.0,2013-02
A9FBBD,98E3F4,Rock,4.0,2013-02
24469F,1D45E0,Metal,5.0,2013-02
24F8D3,EBC5E2,Zilin,4.0,2013-02
E4EC45,FC1BDB,Rap,5.0,2013-02
25AB72,279FBF,Techno,4.0,2013-02
3AA776,53D102,opera,5.0,2013-02
3D223A,DCC765,Zilin,5.0,2013-02
1FF62C,DCC765,Zilin,4.0,2013-02
BCDAAF,8DDD0A,Zilin,5.0,2013-02
1B6B8C,8DDD0A,Zilin,5.0,2013-02
81BBDA,1630B3,Rap,3.0,2013-02
83FF12,8DDD0A,Zilin,5.0,2013-02
9361D4,A52C64,Folk,4.0,2013-02
EB696D,DCC765,Zilin,5.0,2013-02
0BA5DB,C829D7,opera,4.0,2013-02
51E97D,514819,Rock,4.0,2013-02
C38451,4E14AE,Zilin,5.0,2013-02
8EF422,514819,Rock,5.0,2013-02
F33FDB,0936C7,Rock,5.0,2013-02
E4F4CA,AD491B,Techno,3.0,2013-02
A9FBBD,FA43BF,Zilin,5.0,2013-02
9C5F2D,FA43BF,Zilin,5.0,2013-02
33CAAF,AD491B,Techno,4.0,2013-02
DBD2F8,723D35,Rock,4.0,2013-02
C5F9A5,723D35,Rock,5.0,2013-02
0A45CE,C7C658,Metal,2.0,2013-02
9EEF9B,3FEF28,Zilin,5.0,2013-02
B9A143,FA43BF,Zilin,5.0,2013-02
9361D4,3FEF28,Zilin,4.0,2013-02
C55BB0,FA43BF,Zilin,5.0,2013-02
6A5276,D568FB,Classical,4.0,2013-02
9361D4,95D762,Rap,5.0,2013-02
6DB165,F3BB9D,Classical,3.0,2013-02
0A45CE,ED7A81,Classical,2.0,2013-02
369B35,3B66F5,Techno,5.0,2013-02
24469F,3B66F5,Techno,4.0,2013-02
9E2568,3B66F5,Techno,5.0,2013-02
9BF248,3B66F5,Techno,5.0,2013-02
280C7B,3B66F5,Techno,5.0,2013-02
13452C,3B66F5,Techno,5.0,2013-02
847380,3B66F5,Techno,4.0,2013-02
B5DBE3,3B66F5,Techno,5.0,2013-02
C74813,C08B7A,Zilin,5.0,2013-02
2E627E,8446B5,Zilin,4.0,2013-02
96638E,C01898,Rap,4.0,2013-02
D7E28F,CCAC67,Classical,5.0,2013-02
CA9561,D1C077,Rock,4.0,2013-02
3836FA,7462EE,Zilin,5.0,2013-02
4B4173,514819,Rock,4.0,2013-02
9361D4,1DBA89,Rock,5.0,2013-02
0C643A,7D404D,Zilin,4.0,2013-02
33CAAF,7D404D,Zilin,4.0,2013-02
8A6285,48D534,Metal,5.0,2013-02
6E9A87,80EE0D,Rock,5.0,2013-02
0BA5DB,6714BB,Rock,5.0,2013-02
D0BF6C,F7E2E5,Rock,5.0,2013-02
644B02,0A4D17,Rock,5.0,2013-02
EE8ACF,F712E6,Rock,1.0,2013-02
CA9561,33E645,Techno,5.0,2013-02
1A42B2,33E645,Techno,5.0,2013-02
1A42B2,C01898,Rap,3.0,2013-02
9F6199,D4EB14,Classical,5.0,2013-02
11966B,B4AFCA,Rock,5.0,2013-02
C55140,176E41,Zilin,4.0,2013-02
6797B6,176E41,Zilin,5.0,2013-02
D0C669,53D102,opera,5.0,2013-02
7673B1,382F64,opera,5.0,2013-02
81BBDA,74699F,Rap,3.0,2013-02
7210B9,6FEA05,Zilin,5.0,2013-02
C38451,1AE284,Folk,5.0,2013-02
14D1D1,D7FDB1,Techno,5.0,2013-02
E0EDCB,3B66F5,Techno,3.0,2013-02
D3BEFE,DCC765,Zilin,3.0,2013-02
A9FBBD,AE5772,Zilin,4.0,2013-02
B68629,233839,Rock,5.0,2013-02
3A520E,03775A,Rock,4.0,2013-02
11FF39,14AA5D,Rock,4.0,2013-02
5802A5,14AA5D,Rock,5.0,2013-02
BBBA3B,14AA5D,Rock,3.0,2013-02
6797B6,03775A,Rock,4.0,2013-02
0A45CE,6CF799,Classical,5.0,2013-02
9361D4,315CC3,Zilin,5.0,2013-02
EC96B5,315CC3,Zilin,4.0,2013-02
7F3972,AE5772,Zilin,4.0,2013-02
EC96B5,C1767D,Metal,2.0,2013-02
4B0492,FF17CA,Rock,5.0,2013-02
8A6285,6D9E8B,Rock,4.0,2013-02
0F65CA,D509E5,Rock,4.0,2013-02
9BF248,DFC2B2,Zilin,5.0,2013-02
A8E150,DFC2B2,Zilin,5.0,2013-02
E4F4CA,48EA07,Rock,3.0,2013-02
F979AE,A74DED,Zilin,4.0,2013-02
F33FDB,EB2B1A,Rock,5.0,2013-02
FF23A4,7E7E55,Metal,4.0,2013-02
EC96B5,48EA07,Rock,4.0,2013-02
25AB72,E1DBE7,Classical,5.0,2013-02
E2B9C6,DFC2B2,Zilin,5.0,2013-02
953F22,0F9668,Zilin,5.0,2013-02
713B0A,9DFEA4,Rock,4.0,2013-02
0C643A,14587B,Rock,3.0,2013-02
33CAAF,391F8F,opera,4.0,2013-02
761A61,391F8F,opera,2.0,2013-02
DBD2F8,9F14DC,Zilin,5.0,2013-02
561453,DFC2B2,Zilin,5.0,2013-02
7C1526,EC9453,Classical,4.0,2013-02
DBD2F8,0F4217,Classical,5.0,2013-02
A9FBBD,DFC2B2,Zilin,5.0,2013-02
0A45CE,989D5C,Rock,4.0,2013-02
515DBB,5C0382,Metal,5.0,2013-02
8CD90C,DFC2B2,Zilin,4.0,2013-02
0C7AEA,DFC2B2,Zilin,5.0,2013-02
E4F4CA,233839,Rock,5.0,2013-02
EA049E,830C75,Classical,3.0,2013-02
44A87C,0F9668,Zilin,5.0,2013-02
33CAAF,123629,Zilin,4.0,2013-02
E4EC45,C74123,Metal,2.0,2013-02
468E4D,14587B,Rock,3.0,2013-02
8CD90C,391F8F,opera,2.0,2013-02
9DA1E5,391F8F,opera,5.0,2013-02
55A78B,391F8F,opera,5.0,2013-02
24469F,391F8F,opera,5.0,2013-02
13452C,391F8F,opera,5.0,2013-02
7673B1,391F8F,opera,3.0,2013-02
0C643A,391F8F,opera,4.0,2013-02
BCDAAF,391F8F,opera,5.0,2013-02
9E2568,391F8F,opera,2.0,2013-02
9FEED1,DFC2B2,Zilin,5.0,2013-02
CA9561,0F4217,Classical,4.0,2013-02
7F36B5,E1DBE7,Classical,5.0,2013-02
24F8D3,8F69E4,Zilin,5.0,2013-02
7673B1,D0CB72,opera,2.0,2013-02
A4BE3C,6D9E8B,Rock,3.0,2013-02
6797B6,C5CB83,Zilin,5.0,2013-02
489515,9AE48B,Techno,5.0,2013-02
3774CC,DFC2B2,Zilin,5.0,2013-02
72755B,C57E8B,Zilin,5.0,2013-02
C0D27C,DFC2B2,Zilin,2.0,2013-02
02E9CC,DFC2B2,Zilin,5.0,2013-02
26E5F9,AE5772,Zilin,5.0,2013-02
145BCA,DFC2B2,Zilin,5.0,2013-02
C38451,EDA56D,Zilin,5.0,2013-02
E0EDCB,EDA56D,Zilin,5.0,2013-02
0C643A,EDA56D,Zilin,4.0,2013-02
9EEF9B,2A4066,opera,4.0,2013-02
D7A5B2,7356FA,Zilin,5.0,2013-02
EC78BD,EDA56D,Zilin,5.0,2013-02
CA9561,F6DC39,opera,3.0,2013-02
9361D4,41A666,Zilin,4.0,2013-02
E0EDCB,F6DC39,opera,4.0,2013-02
EB696D,F6DC39,opera,5.0,2013-02
EE3542,F6DC39,opera,3.0,2013-02
3AA776,F6DC39,opera,4.0,2013-02
3AA776,24C7DA,Rock,4.0,2013-02
B267B9,AE5772,Zilin,5.0,2013-02
D3BEFE,020652,Metal,4.0,2013-02
44A87C,E1DBE7,Classical,4.0,2013-02
EA049E,A74DED,Zilin,5.0,2013-02
EB696D,A74DED,Zilin,5.0,2013-02
6797B6,8F69E4,Zilin,4.0,2013-02
CC6A08,8F69E4,Zilin,4.0,2013-02
D72224,A74DED,Zilin,3.0,2013-02
6BB8C8,EDA56D,Zilin,5.0,2013-02
EC96B5,FEBA34,Rock,5.0,2013-02
7779BE,DFC2B2,Zilin,5.0,2013-02
EB8651,09BDE9,Metal,2.0,2013-02
B5B9B9,09BDE9,Metal,2.0,2013-02
1C05C4,09BDE9,Metal,3.0,2013-02
8A3119,DFC2B2,Zilin,5.0,2013-02
C55140,8F69E4,Zilin,5.0,2013-02
55A78B,150542,Rock,5.0,2013-02
D52387,0F9668,Zilin,5.0,2013-02
570411,0F9668,Zilin,5.0,2013-02
508520,8A7CF2,Rock,5.0,2013-02
518D3B,0F9668,Zilin,4.0,2013-02
32B6F8,DFC2B2,Zilin,3.0,2013-02
1B7C7F,E1DBE7,Classical,5.0,2013-02
5802A5,E1DBE7,Classical,5.0,2013-02
BC9EAF,E1DBE7,Classical,5.0,2013-02
EC96B5,E1DBE7,Classical,5.0,2013-02
E4EC45,E1DBE7,Classical,2.0,2013-02
81BBDA,E1DBE7,Classical,5.0,2013-02
54D007,0F9668,Zilin,5.0,2013-02
8CD90C,571E3B,Metal,3.0,2013-02
D5F352,EBC5E2,Zilin,4.0,2013-02
0BA5DB,F60993,Zilin,4.0,2013-02
B428A4,D0C25D,Metal,5.0,2013-02
51E97D,A3A88C,Rock,5.0,2013-02
FC1312,710876,Rap,4.0,2013-02
8221E6,D0C25D,Metal,5.0,2013-02
518D3B,F60993,Zilin,5.0,2013-02
C4C235,6ED4CC,opera,4.0,2013-02
686975,A3A88C,Rock,5.0,2013-02
25AB72,EC9453,Classical,5.0,2013-02
25AB72,830C75,Classical,5.0,2013-02
0C643A,D0C25D,Metal,4.0,2013-02
C0F7F3,DFC2B2,Zilin,5.0,2013-02
860336,710876,Rap,3.0,2013-02
523D0E,333E08,opera,1.0,2013-02
0BA5DB,EC9453,Classical,5.0,2013-02
3AA776,24270C,Zilin,3.0,2013-02
9361D4,60E88C,Zilin,3.0,2013-02
C9C42A,419631,Techno,5.0,2013-02
C55140,A4BD30,Techno,4.0,2013-02
B99EC6,4770B8,Techno,5.0,2013-02
D3B953,4770B8,Techno,5.0,2013-02
7779BE,710876,Rap,5.0,2013-02
1C7829,710876,Rap,4.0,2013-02
EA049E,710876,Rap,5.0,2013-02
C38451,A3A88C,Rock,3.0,2013-02
11966B,8B9F22,Hip-hop,5.0,2013-02
3AA776,C67E0A,opera,4.0,2013-02
8CD90C,783D28,Rock,5.0,2013-02
85C92C,572F7A,Techno,5.0,2013-02
C55140,572F7A,Techno,4.0,2013-02
24469F,C6642F,opera,5.0,2013-02
1FE5E1,572F7A,Techno,5.0,2013-02
1FF62C,D0C25D,Metal,4.0,2013-02
65FC34,E0F326,Rock,4.0,2013-02
DAD564,D3830F,Rap,2.0,2013-02
46E1F1,A3A88C,Rock,4.0,2013-02
8A6285,A3A88C,Rock,4.0,2013-02
7210B9,683A6E,Zilin,5.0,2013-02
26E5F9,D0C25D,Metal,4.0,2013-02
51E97D,233839,Rock,5.0,2013-02
EB696D,D0C25D,Metal,4.0,2013-02
DAD695,D0C25D,Metal,3.0,2013-02
F98C20,710876,Rap,5.0,2013-02
873E3E,710876,Rap,4.0,2013-02
298963,F62C6E,Rock,5.0,2013-02
8A6A89,710876,Rap,4.0,2013-02
5802A5,F62C6E,Rock,5.0,2013-02
D3B953,F60993,Zilin,5.0,2013-02
7266AE,783D28,Rock,4.0,2013-02
21C164,DFC2B2,Zilin,4.0,2013-02
1B6B8C,783D28,Rock,5.0,2013-02
7779BE,50344E,Rap,4.0,2013-02
EC96B5,233839,Rock,5.0,2013-02
9D1B99,3890CC,Rap,4.0,2013-02
C28CF3,233839,Rock,5.0,2013-02
81BBDA,FE2378,Oldies,3.0,2013-02
3DB018,EE44A4,Zilin,5.0,2013-02
5802A5,EE44A4,Zilin,4.0,2013-02
54D007,EE44A4,Zilin,5.0,2013-02
9DDAE6,DFC2B2,Zilin,3.0,2013-02
F1B13A,66AA45,opera,1.0,2013-02
F1B79A,66AA45,opera,5.0,2013-02
914B98,233839,Rock,5.0,2013-02
A7E1D7,D0C25D,Metal,4.0,2013-02
C74813,830C75,Classical,5.0,2013-02
5088F0,EC9453,Classical,4.0,2013-02
EC96B5,0F4217,Classical,4.0,2013-02
6BB8C8,0F4217,Classical,4.0,2013-02
6797B6,A8B808,Classical,1.0,2013-02
E4EC45,AA615D,opera,5.0,2013-02
C9C42A,66AA45,opera,5.0,2013-02
B5B9B9,50344E,Rap,2.0,2013-02
D3BEFE,50344E,Rap,5.0,2013-02
81BBDA,0E5815,Rap,5.0,2013-02
D99CB3,233839,Rock,4.0,2013-02
90E46C,233839,Rock,5.0,2013-02
77C5DB,233839,Rock,5.0,2013-02
590AB7,233839,Rock,5.0,2013-02
9DA1E5,0E5815,Rap,5.0,2013-02
EC96B5,A3A88C,Rock,4.0,2013-02
A9F81E,233839,Rock,5.0,2013-02
81BBDA,5D122F,Rap,4.0,2013-02
804C4A,21C5B3,Zilin,5.0,2013-02
D3BEFE,9CF8C5,Zilin,4.0,2013-02
411B6A,233839,Rock,5.0,2013-02
7673B1,5D122F,Rap,1.0,2013-02
49909C,9A591B,Techno,5.0,2013-02
D3BEFE,7F7101,Metal,4.0,2013-02
8A6285,996418,Rap,5.0,2013-02
33CAAF,DFC2B2,Zilin,3.0,2013-02
19F3EE,A01DA2,Zilin,3.0,2013-03
171AC5,0F9668,Zilin,5.0,2013-03
5A9D78,0F9668,Zilin,5.0,2013-03
D688A4,A50928,Classical,3.0,2013-03
2C402E,F0BBB2,Metal,5.0,2013-03
D3BEFE,2A3D04,Techno,5.0,2013-03
49D851,153F34,Techno,5.0,2013-03
9868B9,1D893E,Zilin,5.0,2013-03
2C7AD2,B62E20,Zilin,5.0,2013-03
9DC773,DEA449,Zilin,4.0,2013-03
81BBDA,DEA469,Zilin,5.0,2013-03
EE3542,9DFEA4,Rock,5.0,2013-03
7673B1,47D475,Techno,5.0,2013-03
82C703,D55E56,Zilin,5.0,2013-03
D0BF6C,BD3642,Techno,4.0,2013-03
DBD2F8,6E169B,Rap,4.0,2013-03
6866F9,A01DA2,Zilin,4.0,2013-03
EA24E0,A01DA2,Zilin,5.0,2013-03
16B9DC,A50928,Classical,5.0,2013-03
744107,05ADE2,Zilin,4.0,2013-03
5164C5,AD491B,Techno,2.0,2013-03
A9FBBD,0F9668,Zilin,5.0,2013-03
9C69B8,9DFEA4,Rock,5.0,2013-03
D3BEFE,9DFEA4,Rock,5.0,2013-03
D688A4,9DFEA4,Rock,5.0,2013-03
CE6088,F0BBB2,Metal,5.0,2013-03
14103B,0936C7,Rock,5.0,2013-03
D37D1F,D55E56,Zilin,5.0,2013-03
744107,0E4962,Zilin,4.0,2013-03
9DDAE6,DDDE34,Zilin,4.0,2013-03
91E482,0F9668,Zilin,5.0,2013-03
F2AB2C,0936C7,Rock,4.0,2013-03
0AF642,062F29,Zilin,5.0,2013-03
FCA84C,B54E4A,Zilin,5.0,2013-03
2ED2EB,D55E56,Zilin,5.0,2013-03
7673B1,FBFC27,Zilin,5.0,2013-03
DE4C30,A50928,Classical,3.0,2013-03
7673B1,54C572,Zilin,3.0,2013-03
82AFA9,F0BBB2,Metal,5.0,2013-03
CAC210,A6EBE2,Rock,4.0,2013-03
0306CC,DCC765,Zilin,3.0,2013-03
644B02,F0BBB2,Metal,6.0,2013-03
FCA7E4,F0BBB2,Metal,5.0,2013-03
815B25,A6EBE2,Rock,3.0,2013-03
B23B0B,D4EB14,Classical,5.0,2013-03
5289F5,EDA56D,Zilin,5.0,2013-03
0BC9FE,279FBF,Techno,2.0,2013-03
5A9D78,A8B808,Classical,4.0,2013-03
923C73,4737D8,Zilin,3.0,2013-03
E57A61,4737D8,Zilin,2.0,2013-03
7673B1,4737D8,Zilin,3.0,2013-03
91E482,17C52E,R&B,1.0,2013-03
62F7EB,583FCD,Zilin,3.0,2013-03
9E2568,F3A107,Techno,5.0,2013-03
2BF20C,583FCD,Zilin,3.0,2013-03
D3BEFE,583FCD,Zilin,4.0,2013-03
B5DBE3,884520,Zilin,3.0,2013-03
B1A9AA,C0E45B,Zilin,5.0,2013-03
010DED,2228A6,Techno,5.0,2013-03
5164C5,BA4202,Techno,4.0,2013-03
6A5276,783D28,Rock,5.0,2013-03
70F448,6C584A,Country,5.0,2013-03
50A1D2,156E92,Techno,5.0,2013-03
DB66FD,27B43E,Classical,2.0,2013-03
7BB2F2,8072B9,opera,4.0,2013-03
A9FBBD,8072B9,opera,3.0,2013-03
6BDF78,1E6F7B,Zilin,4.0,2013-03
F13F06,B5C614,opera,5.0,2013-03
2FD9D8,B5C614,opera,5.0,2013-03
E0BAB8,8072B9,opera,3.0,2013-03
D2092D,A8B808,Classical,5.0,2013-03
815B25,883541,Rock,5.0,2013-03
5C1113,883541,Rock,3.0,2013-03
BCDAAF,8072B9,opera,5.0,2013-03
F2AB2C,1E6F7B,Zilin,4.0,2013-03
B11984,1E6F7B,Zilin,5.0,2013-03
35A08B,1E6F7B,Zilin,5.0,2013-03
7C2870,D4EB14,Classical,5.0,2013-03
E66767,883541,Rock,5.0,2013-03
32F2F8,49767B,Country,5.0,2013-03
85C92C,9F14DC,Zilin,5.0,2013-03
2C402E,147D1C,Techno,4.0,2013-03
0A45CE,10502D,Metal,4.0,2013-03
C960C8,7E7E55,Metal,5.0,2013-03
58DFE4,7E7E55,Metal,4.0,2013-03
4E53E3,F6DC39,opera,2.0,2013-03
2FF249,583FCD,Zilin,5.0,2013-03
D688A4,F6DC39,opera,3.0,2013-03
A42B47,7E7E55,Metal,5.0,2013-03
E0BAB8,F6DC39,opera,2.0,2013-03
D7A5B2,583FCD,Zilin,3.0,2013-03
32B771,EDA56D,Zilin,5.0,2013-03
F13F06,7E7E55,Metal,4.0,2013-03
C960C8,F6DC39,opera,4.0,2013-03
D15825,7E7E55,Metal,5.0,2013-03
AD443C,F6DC39,opera,4.0,2013-03
F2AB2C,F6DC39,opera,4.0,2013-03
65CB39,8072B9,opera,4.0,2013-03
33CAAF,7E7E55,Metal,5.0,2013-03
2ADAE8,6D9E8B,Rock,4.0,2013-03
1EABA0,45F281,R&B,5.0,2013-03
659F85,45F281,R&B,2.0,2013-03
7673B1,A609BE,Techno,1.0,2013-03
2ADAE8,45F281,R&B,5.0,2013-03
582251,45F281,R&B,4.0,2013-03
B1A9AA,EBBB24,Techno,4.0,2013-03
A5B626,77AF97,Techno,5.0,2013-03
B5DBE3,C35D3A,Techno,3.0,2013-03
9876D4,C35D3A,Techno,3.0,2013-03
